stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
35B_1_S18,STOP_35B_1_S18,,21.162979,105.745893,,
35B_1_S19,STOP_35B_1_S19,,21.167746,105.741960,,
35B_1_S20,STOP_35B_1_S20,,21.172396,105.736726,,
35B_1_S21,STOP_35B_1_S21,,21.175579,105.731193,,
35B_1_S22,STOP_35B_1_S22,,21.178662,105.728026,,
35B_1_S23,STOP_35B_1_S23,,21.185729,105.722893,,
35B_1_S24,STOP_35B_1_S24,,21.188212,105.719677,,
35B_1_S25,STOP_35B_1_S25,,21.197412,105.710543,,
35B_1_S26,STOP_35B_1_S26,,21.201945,105.708544,,
35B_1_S27,STOP_35B_1_S27,,21.208412,105.705627,,
35B_1_S28,STOP_35B_1_S28,,21.213102,105.705871,,
35B_1_S29,STOP_35B_1_S29,,21.216861,105.703660,,
35B_2_S1,STOP_35B_2_S1,,21.216861,105.703660,,
35B_2_S2,STOP_35B_2_S2,,21.213454,105.705361,,
35B_2_S3,STOP_35B_2_S3,,21.209612,105.705010,,
35B_2_S4,STOP_35B_2_S4,,21.201362,105.708627,,
35B_2_S5,STOP_35B_2_S5,,21.197745,105.710260,,
35B_2_S6,STOP_35B_2_S6,,21.188295,105.719260,,
35B_2_S7,STOP_35B_2_S7,,21.185762,105.722643,,
35B_2_S8,STOP_35B_2_S8,,21.179446,105.727060,,
35B_2_S9,STOP_35B_2_S9,,21.175896,105.730376,,
35B_2_S10,STOP_35B_2_S10,,21.172142,105.736849,,
35B_2_S11,STOP_35B_2_S11,,21.167879,105.741543,,
35B_2_S12,STOP_35B_2_S12,,21.163413,105.745393,,
35B_2_S13,STOP_35B_2_S13,,21.157846,105.749226,,
35B_2_S14,STOP_35B_2_S14,,21.154646,105.750959,,
35B_2_S15,STOP_35B_2_S15,,21.151019,105.756810,,
35B_2_S16,STOP_35B_2_S16,,21.156369,105.761569,,
35B_2_S17,STOP_35B_2_S17,,21.158080,105.766509,,
35B_2_S18,STOP_35B_2_S18,,21.157530,105.770459,,
35B_2_S19,STOP_35B_2_S19,,21.158234,105.775441,,
35B_2_S20,STOP_35B_2_S20,,21.158180,105.779025,,
35B_2_S21,STOP_35B_2_S21,,21.152013,105.778742,,
35B_2_S22,STOP_35B_2_S22,,21.141747,105.778292,,
35B_2_S23,STOP_35B_2_S23,,21.131914,105.778925,,
35B_2_S24,STOP_35B_2_S24,,21.126780,105.780559,,
35B_2_S25,STOP_35B_2_S25,,21.119797,105.782992,,
35B_2_S26,STOP_35B_2_S26,,21.077215,105.786242,,
35B_2_S27,STOP_35B_2_S27,,21.071415,105.785342,,
35B_2_S28,STOP_35B_2_S28,,21.067531,105.786909,,
36_1_S1,STOP_36_1_S1,,21.042516,105.848390,,
36_1_S2,STOP_36_1_S2,,21.041682,105.849091,,
36_1_S3,STOP_36_1_S3,,21.037449,105.846857,,
36_1_S4,STOP_36_1_S4,,21.031316,105.847041,,
36_1_S5,STOP_36_1_S5,,21.026850,105.847457,,
36_1_S6,STOP_36_1_S6,,21.025250,105.849974,,
36_1_S7,STOP_36_1_S7,,21.022283,105.850240,,
36_1_S8,STOP_36_1_S8,,21.019450,105.849257,,
36_1_S9,STOP_36_1_S9,,21.016300,105.849057,,
36_1_S10,STOP_36_1_S10,,21.011550,105.848890,,
36_1_S11,STOP_36_1_S11,,21.004233,105.850907,,
36_1_S12,STOP_36_1_S12,,21.000317,105.850341,,
36_1_S13,STOP_36_1_S13,,20.997034,105.849924,,
36_1_S14,STOP_36_1_S14,,20.994500,105.849491,,
36_1_S15,STOP_36_1_S15,,20.990767,105.847624,,
36_1_S16,STOP_36_1_S16,,20.985484,105.846157,,
36_1_S17,STOP_36_1_S17,,20.981534,105.845141,,
36_1_S18,STOP_36_1_S18,,20.976517,105.840624,,
36_1_S19,STOP_36_1_S19,,20.972034,105.840607,,
36_1_S20,STOP_36_1_S20,,20.971301,105.836241,,
36_1_S21,STOP_36_1_S21,,20.969901,105.830824,,
36_1_S22,STOP_36_1_S22,,20.968968,105.827991,,
36_1_S23,STOP_36_1_S23,,20.965113,105.826138,,
36_1_S24,STOP_36_1_S24,,20.963833,105.830239,,
36_1_S25,STOP_36_1_S25,,20.963768,105.830208,,
36_2_S1,STOP_36_2_S1,,20.963768,105.830208,,
36_2_S2,STOP_36_2_S2,,20.965184,105.831108,,
36_2_S3,STOP_36_2_S3,,20.965251,105.826491,,
36_2_S4,STOP_36_2_S4,,20.967468,105.826341,,
36_2_S5,STOP_36_2_S5,,20.969884,105.831208,,
36_2_S6,STOP_36_2_S6,,20.971101,105.836291,,
36_2_S7,STOP_36_2_S7,,20.971297,105.841121,,
36_2_S8,STOP_36_2_S8,,20.977401,105.841474,,
36_2_S9,STOP_36_2_S9,,20.981201,105.844891,,
36_2_S10,STOP_36_2_S10,,20.984984,105.846091,,
36_2_S11,STOP_36_2_S11,,20.990067,105.847241,,
36_2_S12,STOP_36_2_S12,,20.993750,105.849457,,
36_2_S13,STOP_36_2_S13,,20.996584,105.849874,,
36_2_S14,STOP_36_2_S14,,21.001270,105.850536,,
36_2_S15,STOP_36_2_S15,,21.004560,105.850959,,
36_2_S16,STOP_36_2_S16,,21.010327,105.851461,,
36_2_S17,STOP_36_2_S17,,21.014503,105.851561,,
36_2_S18,STOP_36_2_S18,,21.019083,105.851557,,
36_2_S19,STOP_36_2_S19,,21.023300,105.852541,,
36_2_S20,STOP_36_2_S20,,21.025249,105.850238,,
36_2_S21,STOP_36_2_S21,,21.035433,105.845641,,
36_2_S22,STOP_36_2_S22,,21.041732,105.849307,,
36_2_S23,STOP_36_2_S23,,21.042516,105.848390,,
37_1_S1,STOP_37_1_S1,,20.980101,105.841757,,
37_1_S2,STOP_37_1_S2,,20.983801,105.844157,,
37_1_S3,STOP_37_1_S3,,20.981534,105.845141,,
37_1_S4,STOP_37_1_S4,,20.976517,105.840624,,
37_1_S5,STOP_37_1_S5,,20.972034,105.840607,,
37_1_S6,STOP_37_1_S6,,20.966151,105.840807,,
37_1_S7,STOP_37_1_S7,,20.966368,105.837991,,
37_1_S8,STOP_37_1_S8,,20.966718,105.834908,,
37_1_S9,STOP_37_1_S9,,20.965184,105.831108,,
37_1_S10,STOP_37_1_S10,,20.965251,105.826491,,
37_1_S11,STOP_37_1_S11,,20.967468,105.826341,,
37_1_S12,STOP_37_1_S12,,20.970788,105.825858,,
37_1_S13,STOP_37_1_S13,,20.965618,105.819908,,
37_1_S14,STOP_37_1_S14,,20.963668,105.817491,,
37_1_S15,STOP_37_1_S15,,20.960201,105.812058,,
37_1_S16,STOP_37_1_S16,,20.957390,105.807806,,
37_1_S17,STOP_37_1_S17,,20.959551,105.803742,,
37_1_S18,STOP_37_1_S18,,20.962165,105.798817,,
37_1_S19,STOP_37_1_S19,,20.964900,105.793799,,
37_1_S20,STOP_37_1_S20,,20.967501,105.788925,,
37_1_S21,STOP_37_1_S21,,20.970401,105.784309,,
37_1_S22,STOP_37_1_S22,,20.969451,105.780409,,
37_1_S23,STOP_37_1_S23,,20.965255,105.774993,,
37_1_S24,STOP_37_1_S24,,20.965184,105.772842,,
37_1_S25,STOP_37_1_S25,,20.965034,105.767626,,
37_1_S26,STOP_37_1_S26,,20.962284,105.764126,,
37_1_S27,STOP_37_1_S27,,20.960421,105.761730,,
37_1_S28,STOP_37_1_S28,,20.958336,105.759022,,
37_1_S29,STOP_37_1_S29,,20.954324,105.753744,,
37_1_S30,STOP_37_1_S30,,20.952318,105.751059,,
37_1_S31,STOP_37_1_S31,,20.949668,105.747693,,
37_1_S32,STOP_37_1_S32,,20.945718,105.742560,,
37_1_S33,STOP_37_1_S33,,20.941860,105.736667,,
37_1_S34,STOP_37_1_S34,,20.938785,105.730510,,
37_1_S35,STOP_37_1_S35,,20.935252,105.723523,,
37_1_S36,STOP_37_1_S36,,20.932502,105.719343,,
37_1_S37,STOP_37_1_S37,,20.930718,105.716627,,
37_1_S38,STOP_37_1_S38,,20.925505,105.708812,,
37_1_S39,STOP_37_1_S39,,20.924619,105.702211,,
37_1_S40,STOP_37_1_S40,,20.924219,105.696444,,
37_2_S1,STOP_37_2_S1,,20.924219,105.696444,,
37_2_S2,STOP_37_2_S2,,20.924502,105.702860,,
37_2_S3,STOP_37_2_S3,,20.926035,105.709944,,
37_2_S4,STOP_37_2_S4,,20.930002,105.715677,,
37_2_S5,STOP_37_2_S5,,20.932315,105.719168,,
37_2_S6,STOP_37_2_S6,,20.934818,105.722777,,
37_2_S7,STOP_37_2_S7,,20.938535,105.730243,,
37_2_S8,STOP_37_2_S8,,20.942285,105.737610,,
37_2_S9,STOP_37_2_S9,,20.945085,105.741860,,
37_2_S10,STOP_37_2_S10,,20.947535,105.745176,,
37_2_S11,STOP_37_2_S11,,20.951674,105.750390,,
37_2_S12,STOP_37_2_S12,,20.958303,105.759466,,
37_2_S13,STOP_37_2_S13,,20.960468,105.762293,,
37_2_S14,STOP_37_2_S14,,20.962836,105.765302,,
37_2_S15,STOP_37_2_S15,,20.964884,105.767876,,
37_2_S16,STOP_37_2_S16,,20.965001,105.772509,,
37_2_S17,STOP_37_2_S17,,20.966405,105.776482,,
37_2_S18,STOP_37_2_S18,,20.970034,105.781259,,
37_2_S19,STOP_37_2_S19,,20.969234,105.785225,,
37_2_S20,STOP_37_2_S20,,20.967134,105.789325,,
37_2_S21,STOP_37_2_S21,,20.964734,105.793925,,
37_2_S22,STOP_37_2_S22,,20.961934,105.799042,,
37_2_S23,STOP_37_2_S23,,20.959734,105.803092,,
37_2_S24,STOP_37_2_S24,,20.957618,105.807091,,
37_2_S25,STOP_37_2_S25,,20.959668,105.811475,,
37_2_S26,STOP_37_2_S26,,20.963480,105.817373,,
37_2_S27,STOP_37_2_S27,,20.966134,105.820591,,
37_2_S28,STOP_37_2_S28,,20.970368,105.825924,,
37_2_S29,STOP_37_2_S29,,20.965113,105.826138,,
37_2_S30,STOP_37_2_S30,,20.963833,105.830239,,
37_2_S31,STOP_37_2_S31,,20.966268,105.835560,,
37_2_S32,STOP_37_2_S32,,20.965869,105.839410,,
37_2_S33,STOP_37_2_S33,,20.965128,105.841673,,
37_2_S34,STOP_37_2_S34,,20.960314,105.842027,,
37_2_S35,STOP_37_2_S35,,20.965018,105.841957,,
37_2_S36,STOP_37_2_S36,,20.971297,105.841121,,
37_2_S37,STOP_37_2_S37,,20.980101,105.841757,,
38_1_S1,STOP_38_1_S1,,21.067531,105.786909,,
38_1_S2,STOP_38_1_S2,,21.062445,105.783595,,
38_1_S3,STOP_38_1_S3,,21.054982,105.781759,,
38_1_S4,STOP_38_1_S4,,21.051844,105.781396,,
38_1_S5,STOP_38_1_S5,,21.046215,105.783375,,
38_1_S6,STOP_38_1_S6,,21.046282,105.786909,,
38_1_S7,STOP_38_1_S7,,21.046249,105.792042,,
38_1_S8,STOP_38_1_S8,,21.046280,105.796187,,
38_1_S9,STOP_38_1_S9,,21.041166,105.797308,,
38_1_S10,STOP_38_1_S10,,21.037466,105.801292,,
38_1_S11,STOP_38_1_S11,,21.035739,105.803579,,
38_1_S12,STOP_38_1_S12,,21.031683,105.802575,,
38_1_S13,STOP_38_1_S13,,21.028966,105.803508,,
38_1_S14,STOP_38_1_S14,,21.029673,105.808635,,
38_1_S15,STOP_38_1_S15,,21.030943,105.818608,,
38_1_S16,STOP_38_1_S16,,21.031589,105.822873,,
38_1_S17,STOP_38_1_S17,,21.032516,105.829314,,
38_1_S18,STOP_38_1_S18,,21.031366,105.833491,,
38_1_S19,STOP_38_1_S19,,21.029783,105.838791,,
38_1_S20,STOP_38_1_S20,,21.025799,105.841261,,
38_1_S21,STOP_38_1_S21,,21.023583,105.843891,,
38_1_S22,STOP_38_1_S22,,21.022159,105.848800,,
38_1_S23,STOP_38_1_S23,,21.019450,105.849257,,
38_1_S24,STOP_38_1_S24,,21.016300,105.849057,,
38_1_S25,STOP_38_1_S25,,21.011550,105.848890,,
38_1_S26,STOP_38_1_S26,,21.004233,105.850907,,
38_1_S27,STOP_38_1_S27,,21.000317,105.850341,,
38_1_S28,STOP_38_1_S28,,20.997034,105.849924,,
38_1_S29,STOP_38_1_S29,,20.995834,105.852157,,
38_1_S30,STOP_38_1_S30,,20.995300,105.856674,,
38_1_S31,STOP_38_1_S31,,20.996015,105.860701,,
38_1_S32,STOP_38_1_S32,,20.992434,105.862240,,
38_1_S33,STOP_38_1_S33,,20.987834,105.863224,,
38_1_S34,STOP_38_1_S34,,20.984484,105.863607,,
38_1_S35,STOP_38_1_S35,,20.982441,105.863376,,
38_2_S1,STOP_38_2_S1,,20.982441,105.863376,,
38_2_S2,STOP_38_2_S2,,20.985001,105.863674,,
38_2_S3,STOP_38_2_S3,,20.989050,105.863207,,
38_2_S4,STOP_38_2_S4,,20.994350,105.862640,,
38_2_S5,STOP_38_2_S5,,20.995967,105.860174,,
38_2_S6,STOP_38_2_S6,,20.995530,105.855717,,
38_2_S7,STOP_38_2_S7,,20.996034,105.850791,,
38_2_S8,STOP_38_2_S8,,20.996584,105.849874,,
38_2_S9,STOP_38_2_S9,,21.001270,105.850536,,
38_2_S10,STOP_38_2_S10,,21.004560,105.850959,,
38_2_S11,STOP_38_2_S11,,21.010327,105.851461,,
38_2_S12,STOP_38_2_S12,,21.014503,105.851561,,
38_2_S13,STOP_38_2_S13,,21.018466,105.847207,,
38_2_S14,STOP_38_2_S14,,21.020983,105.848107,,
38_2_S15,STOP_38_2_S15,,21.026433,105.846243,,
38_2_S16,STOP_38_2_S16,,21.028533,105.838507,,
38_2_S17,STOP_38_2_S17,,21.027649,105.835041,,
38_2_S18,STOP_38_2_S18,,21.028845,105.832057,,
38_2_S19,STOP_38_2_S19,,21.029516,105.829041,,
38_2_S20,STOP_38_2_S20,,21.028666,105.825308,,
38_2_S21,STOP_38_2_S21,,21.031067,105.817698,,
38_2_S22,STOP_38_2_S22,,21.030224,105.810914,,
38_2_S23,STOP_38_2_S23,,21.029044,105.803564,,
38_2_S24,STOP_38_2_S24,,21.035752,105.803691,,
38_2_S25,STOP_38_2_S25,,21.037649,105.801392,,
38_2_S26,STOP_38_2_S26,,21.041199,105.797625,,
38_2_S27,STOP_38_2_S27,,21.046599,105.796708,,
38_2_S28,STOP_38_2_S28,,21.046599,105.791942,,
38_2_S29,STOP_38_2_S29,,21.046507,105.787346,,
38_2_S30,STOP_38_2_S30,,21.046539,105.784658,,
38_2_S31,STOP_38_2_S31,,21.050987,105.781505,,
38_2_S32,STOP_38_2_S32,,21.057715,105.782609,,
38_2_S33,STOP_38_2_S33,,21.062449,105.783859,,
38_2_S34,STOP_38_2_S34,,21.067531,105.786909,,
39_1_S1,STOP_39_1_S1,,21.040766,105.797242,,
39_1_S2,STOP_39_1_S2,,21.038701,105.792787,,
39_1_S3,STOP_39_1_S3,,21.038599,105.790142,,
39_1_S4,STOP_39_1_S4,,21.034166,105.788642,,
39_1_S5,STOP_39_1_S5,,21.031599,105.788042,,
39_1_S6,STOP_39_1_S6,,21.029899,105.787609,,
39_1_S7,STOP_39_1_S7,,21.028333,105.784692,,
39_1_S8,STOP_39_1_S8,,21.028966,105.780675,,
39_1_S9,STOP_39_1_S9,,21.023233,105.778409,,
39_1_S10,STOP_39_1_S10,,21.018858,105.781103,,
39_1_S11,STOP_39_1_S11,,21.014983,105.784075,,
39_1_S12,STOP_39_1_S12,,21.011517,105.786892,,
39_1_S13,STOP_39_1_S13,,21.007017,105.790525,,
39_1_S14,STOP_39_1_S14,,21.002850,105.793942,,
39_1_S15,STOP_39_1_S15,,20.998267,105.797642,,
39_1_S16,STOP_39_1_S16,,20.995084,105.800158,,
39_1_S17,STOP_39_1_S17,,20.990717,105.801225,,
39_1_S18,STOP_39_1_S18,,20.988413,105.798049,,
39_1_S19,STOP_39_1_S19,,20.986134,105.794823,,
39_1_S20,STOP_39_1_S20,,20.983697,105.791504,,
39_1_S21,STOP_39_1_S21,,20.980652,105.787742,,
39_1_S22,STOP_39_1_S22,,20.978617,105.786959,,
39_1_S23,STOP_39_1_S23,,20.976334,105.788809,,
39_1_S24,STOP_39_1_S24,,20.974434,105.789559,,
39_1_S25,STOP_39_1_S25,,20.969313,105.786656,,
39_1_S26,STOP_39_1_S26,,20.967134,105.789325,,
39_1_S27,STOP_39_1_S27,,20.964734,105.793925,,
39_1_S28,STOP_39_1_S28,,20.961934,105.799042,,
39_1_S29,STOP_39_1_S29,,20.959734,105.803092,,
39_1_S30,STOP_39_1_S30,,20.957618,105.807091,,
39_1_S31,STOP_39_1_S31,,20.955101,105.811941,,
39_1_S32,STOP_39_1_S32,,20.952401,105.817325,,
39_1_S33,STOP_39_1_S33,,20.947985,105.825674,,
39_1_S34,STOP_39_1_S34,,20.944818,105.832591,,
39_1_S35,STOP_39_1_S35,,20.943718,105.840258,,
39_1_S36,STOP_39_1_S36,,20.944402,105.844407,,
39_1_S37,STOP_39_1_S37,,20.947252,105.844307,,
39_1_S38,STOP_39_1_S38,,20.952885,105.849557,,
39_2_S1,STOP_39_2_S1,,20.952885,105.849557,,
39_2_S2,STOP_39_2_S2,,20.946802,105.844007,,
39_2_S3,STOP_39_2_S3,,20.943785,105.840957,,
39_2_S4,STOP_39_2_S4,,20.945085,105.831891,,
39_2_S5,STOP_39_2_S5,,20.947751,105.826124,,
39_2_S6,STOP_39_2_S6,,20.951835,105.818325,,
39_2_S7,STOP_39_2_S7,,20.955585,105.811308,,
39_2_S8,STOP_39_2_S8,,20.957390,105.807806,,
39_2_S9,STOP_39_2_S9,,20.959551,105.803742,,
39_2_S10,STOP_39_2_S10,,20.962165,105.798817,,
39_2_S11,STOP_39_2_S11,,20.964900,105.793799,,
39_2_S12,STOP_39_2_S12,,20.967501,105.788925,,
39_2_S13,STOP_39_2_S13,,20.969301,105.786825,,
39_2_S14,STOP_39_2_S14,,20.974601,105.789759,,
39_2_S15,STOP_39_2_S15,,20.977084,105.788425,,
39_2_S16,STOP_39_2_S16,,20.979867,105.787292,,
39_2_S17,STOP_39_2_S17,,20.981334,105.789042,,
39_2_S18,STOP_39_2_S18,,20.983316,105.791602,,
39_2_S19,STOP_39_2_S19,,20.986450,105.795858,,
39_2_S20,STOP_39_2_S20,,20.988767,105.799158,,
39_2_S21,STOP_39_2_S21,,20.990467,105.801542,,
39_2_S22,STOP_39_2_S22,,20.996017,105.800092,,
39_2_S23,STOP_39_2_S23,,20.998650,105.797975,,
39_2_S24,STOP_39_2_S24,,21.004117,105.793592,,
39_2_S25,STOP_39_2_S25,,21.007117,105.791075,,
39_2_S26,STOP_39_2_S26,,21.013016,105.786309,,
39_2_S27,STOP_39_2_S27,,21.015837,105.784088,,
39_2_S28,STOP_39_2_S28,,21.019100,105.781359,,
39_2_S29,STOP_39_2_S29,,21.023150,105.778875,,
39_2_S30,STOP_39_2_S30,,21.027766,105.779109,,
39_2_S31,STOP_39_2_S31,,21.028549,105.781592,,
39_2_S32,STOP_39_2_S32,,21.029122,105.787696,,
39_2_S33,STOP_39_2_S33,,21.031616,105.788225,,
39_2_S34,STOP_39_2_S34,,21.034533,105.788959,,
39_2_S35,STOP_39_2_S35,,21.037949,105.790092,,
39_2_S36,STOP_39_2_S36,,21.038633,105.792525,,
39_2_S37,STOP_39_2_S37,,21.040766,105.797242,,
40_1_S1,STOP_40_1_S1,,21.017483,105.843691,,
40_1_S2,STOP_40_1_S2,,21.017455,105.844802,,
40_1_S3,STOP_40_1_S3,,21.018466,105.847207,,
40_1_S4,STOP_40_1_S4,,21.023100,105.845857,,
40_1_S5,STOP_40_1_S5,,21.024116,105.844641,,
40_1_S6,STOP_40_1_S6,,21.026250,105.846541,,
40_1_S7,STOP_40_1_S7,,21.025250,105.849974,,
40_1_S8,STOP_40_1_S8,,21.024066,105.853907,,
40_1_S9,STOP_40_1_S9,,21.023900,105.856657,,
40_1_S10,STOP_40_1_S10,,21.025050,105.858557,,
40_1_S11,STOP_40_1_S11,,21.022483,105.861024,,
40_1_S12,STOP_40_1_S12,,21.018266,105.861707,,
40_1_S13,STOP_40_1_S13,,21.015666,105.862340,,
40_1_S14,STOP_40_1_S14,,21.009883,105.864823,,
40_1_S15,STOP_40_1_S15,,21.006783,105.867757,,
40_1_S16,STOP_40_1_S16,,21.025700,105.899639,,
40_1_S17,STOP_40_1_S17,,21.024833,105.907123,,
40_1_S18,STOP_40_1_S18,,21.027150,105.910706,,
40_1_S19,STOP_40_1_S19,,21.030016,105.914306,,
40_1_S20,STOP_40_1_S20,,21.028367,105.919918,,
40_1_S21,STOP_40_1_S21,,21.023717,105.931739,,
40_1_S22,STOP_40_1_S22,,21.021916,105.936222,,
40_1_S23,STOP_40_1_S23,,21.018316,105.942388,,
40_1_S24,STOP_40_1_S24,,21.013666,105.948667,,
40_1_S25,STOP_40_1_S25,,21.010100,105.953588,,
40_1_S26,STOP_40_1_S26,,21.007700,105.956955,,
40_1_S27,STOP_40_1_S27,,21.004327,105.962301,,
40_1_S28,STOP_40_1_S28,,21.001600,105.965171,,
40_1_S29,STOP_40_1_S29,,20.998158,105.969926,,
40_1_S30,STOP_40_1_S30,,20.988818,105.976105,,
40_1_S31,STOP_40_1_S31,,20.981234,105.984704,,
40_1_S32,STOP_40_1_S32,,20.964851,105.994337,,
40_2_S1,STOP_40_2_S1,,20.964851,105.994337,,
40_2_S2,STOP_40_2_S2,,20.959385,105.997304,,
40_2_S3,STOP_40_2_S3,,20.959385,105.997737,,
40_2_S4,STOP_40_2_S4,,20.965334,105.994437,,
40_2_S5,STOP_40_2_S5,,20.982817,105.982838,,
40_2_S6,STOP_40_2_S6,,20.988201,105.976904,,
40_2_S7,STOP_40_2_S7,,21.001667,105.965471,,
40_2_S8,STOP_40_2_S8,,21.004633,105.962388,,
40_2_S9,STOP_40_2_S9,,21.008017,105.956905,,
40_2_S10,STOP_40_2_S10,,21.011500,105.952105,,
40_2_S11,STOP_40_2_S11,,21.013650,105.949038,,
40_2_S12,STOP_40_2_S12,,21.018650,105.942338,,
40_2_S13,STOP_40_2_S13,,21.021700,105.937339,,
40_2_S14,STOP_40_2_S14,,21.024116,105.931589,,
40_2_S15,STOP_40_2_S15,,21.027400,105.923605,,
40_2_S16,STOP_40_2_S16,,21.029150,105.918222,,
40_2_S17,STOP_40_2_S17,,21.027933,105.911206,,
40_2_S18,STOP_40_2_S18,,21.024516,105.906539,,
40_2_S19,STOP_40_2_S19,,21.025230,105.901128,,
40_2_S20,STOP_40_2_S20,,21.006533,105.868223,,
40_2_S21,STOP_40_2_S21,,21.010883,105.864357,,
40_2_S22,STOP_40_2_S22,,21.015250,105.862490,,
40_2_S23,STOP_40_2_S23,,21.017983,105.861857,,
40_2_S24,STOP_40_2_S24,,21.018633,105.860707,,
40_2_S25,STOP_40_2_S25,,21.020816,105.858107,,
40_2_S26,STOP_40_2_S26,,21.023333,105.856907,,
40_2_S27,STOP_40_2_S27,,21.024283,105.853500,,
40_2_S28,STOP_40_2_S28,,21.025249,105.850238,,
40_2_S29,STOP_40_2_S29,,21.026433,105.846243,,
40_2_S30,STOP_40_2_S30,,21.025799,105.841261,,
40_2_S31,STOP_40_2_S31,,21.023535,105.841270,,
40_2_S32,STOP_40_2_S32,,21.017483,105.843691,,
41_1_S1,STOP_41_1_S1,,21.068465,105.826008,,
41_1_S2,STOP_41_1_S2,,21.066249,105.827991,,
41_1_S3,STOP_41_1_S3,,21.063315,105.831841,,
41_1_S4,STOP_41_1_S4,,21.060732,105.832941,,
41_1_S5,STOP_41_1_S5,,21.046516,105.844007,,
41_1_S6,STOP_41_1_S6,,21.044162,105.846979,,
41_1_S7,STOP_41_1_S7,,21.032233,105.839707,,
41_1_S8,STOP_41_1_S8,,21.031252,105.835916,,
41_1_S9,STOP_41_1_S9,,21.027449,105.833691,,
41_1_S10,STOP_41_1_S10,,21.025033,105.832641,,
41_1_S11,STOP_41_1_S11,,21.020243,105.830360,,
41_1_S12,STOP_41_1_S12,,21.019537,105.833231,,
41_1_S13,STOP_41_1_S13,,21.019183,105.838374,,
41_1_S14,STOP_41_1_S14,,21.015845,105.841176,,
41_1_S15,STOP_41_1_S15,,21.010400,105.841124,,
41_1_S16,STOP_41_1_S16,,21.005167,105.841041,,
41_1_S17,STOP_41_1_S17,,21.001200,105.841024,,
41_1_S18,STOP_41_1_S18,,20.993434,105.840924,,
41_1_S19,STOP_41_1_S19,,20.984484,105.840757,,
41_1_S20,STOP_41_1_S20,,20.980366,105.841629,,
41_2_S1,STOP_41_2_S1,,20.980366,105.841629,,
41_2_S2,STOP_41_2_S2,,20.984922,105.841010,,
41_2_S3,STOP_41_2_S3,,20.989627,105.841102,,
41_2_S4,STOP_41_2_S4,,20.993634,105.841124,,
41_2_S5,STOP_41_2_S5,,21.001217,105.841291,,
41_2_S6,STOP_41_2_S6,,21.005167,105.841360,,
41_2_S7,STOP_41_2_S7,,21.009635,105.841207,,
41_2_S8,STOP_41_2_S8,,21.014366,105.841291,,
41_2_S9,STOP_41_2_S9,,21.018633,105.843741,,
41_2_S10,STOP_41_2_S10,,21.020392,105.843341,,
41_2_S11,STOP_41_2_S11,,21.019377,105.837823,,
41_2_S12,STOP_41_2_S12,,21.019613,105.833925,,
41_2_S13,STOP_41_2_S13,,21.020210,105.830570,,
41_2_S14,STOP_41_2_S14,,21.024203,105.832358,,
41_2_S15,STOP_41_2_S15,,21.028866,105.834707,,
41_2_S16,STOP_41_2_S16,,21.033633,105.837591,,
41_2_S17,STOP_41_2_S17,,21.040134,105.845603,,
41_2_S18,STOP_41_2_S18,,21.041516,105.849541,,
41_2_S19,STOP_41_2_S19,,21.044316,105.846891,,
41_2_S20,STOP_41_2_S20,,21.046716,105.843857,,
41_2_S21,STOP_41_2_S21,,21.050582,105.840441,,
41_2_S22,STOP_41_2_S22,,21.061833,105.832449,,
41_2_S23,STOP_41_2_S23,,21.063799,105.831791,,
41_2_S24,STOP_41_2_S24,,21.066832,105.827658,,
41_2_S25,STOP_41_2_S25,,21.068465,105.826008,,
42_1_S1,STOP_42_1_S1,,20.980101,105.841757,,
42_1_S2,STOP_42_1_S2,,20.983801,105.844157,,
42_1_S3,STOP_42_1_S3,,20.983884,105.848774,,
42_1_S4,STOP_42_1_S4,,20.983701,105.853274,,
42_1_S5,STOP_42_1_S5,,20.983801,105.862057,,
42_1_S6,STOP_42_1_S6,,20.985001,105.863674,,
42_1_S7,STOP_42_1_S7,,20.989050,105.863207,,
42_1_S8,STOP_42_1_S8,,20.994350,105.862640,,
42_1_S9,STOP_42_1_S9,,20.997700,105.861724,,
42_1_S10,STOP_42_1_S10,,21.002250,105.861307,,
42_1_S11,STOP_42_1_S11,,21.005667,105.860924,,
42_1_S12,STOP_42_1_S12,,21.012617,105.858541,,
42_1_S13,STOP_42_1_S13,,21.014750,105.859624,,
42_1_S14,STOP_42_1_S14,,21.017483,105.859090,,
42_1_S15,STOP_42_1_S15,,21.018633,105.860707,,
42_1_S16,STOP_42_1_S16,,21.022366,105.861324,,
42_1_S17,STOP_42_1_S17,,21.028416,105.858174,,
42_1_S18,STOP_42_1_S18,,21.032249,105.856273,,
42_1_S19,STOP_42_1_S19,,21.042632,105.870607,,
42_1_S20,STOP_42_1_S20,,21.045932,105.875823,,
42_1_S21,STOP_42_1_S21,,21.047320,105.878690,,
42_1_S22,STOP_42_1_S22,,21.048763,105.881605,,
42_1_S23,STOP_42_1_S23,,21.052499,105.885840,,
42_1_S24,STOP_42_1_S24,,21.056961,105.889538,,
42_1_S25,STOP_42_1_S25,,21.061499,105.893906,,
42_1_S26,STOP_42_1_S26,,21.067632,105.890573,,
42_1_S27,STOP_42_1_S27,,21.067515,105.884840,,
42_2_S1,STOP_42_2_S1,,21.067515,105.884840,,
42_2_S2,STOP_42_2_S2,,21.067915,105.890190,,
