route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
12_1,FULLW,12_1_MD_25,,,,
12_1,FULLW,12_1_MD_26,,,,
12_1,FULLW,12_1_MD_27,,,,
12_1,FULLW,12_1_MD_28,,,,
12_1,FULLW,12_1_MD_29,,,,
12_1,FULLW,12_1_MD_30,,,,
12_1,FULLW,12_1_MD_31,,,,
12_1,FULLW,12_1_MD_32,,,,
12_1,FULLW,12_1_MD_33,,,,
12_1,FULLW,12_1_MD_34,,,,
12_1,FULLW,12_1_MD_35,,,,
12_1,FULLW,12_1_MD_36,,,,
12_2,FULLW,12_2_MD_1,,,,
12_2,FULLW,12_2_MD_2,,,,
12_2,FULLW,12_2_MD_3,,,,
12_2,FULLW,12_2_MD_4,,,,
12_2,FULLW,12_2_MD_5,,,,
12_2,FULLW,12_2_MD_6,,,,
12_2,FULLW,12_2_MD_7,,,,
12_2,FULLW,12_2_MD_8,,,,
12_2,FULLW,12_2_MD_9,,,,
12_2,FULLW,12_2_MD_10,,,,
12_2,FULLW,12_2_MD_11,,,,
12_2,FULLW,12_2_MD_12,,,,
12_2,FULLW,12_2_MD_13,,,,
12_2,FULLW,12_2_MD_14,,,,
12_2,FULLW,12_2_MD_15,,,,
12_2,FULLW,12_2_MD_16,,,,
12_2,FULLW,12_2_MD_17,,,,
12_2,FULLW,12_2_MD_18,,,,
12_2,FULLW,12_2_MD_19,,,,
12_2,FULLW,12_2_MD_20,,,,
12_2,FULLW,12_2_MD_21,,,,
12_2,FULLW,12_2_MD_22,,,,
12_2,FULLW,12_2_MD_23,,,,
12_2,FULLW,12_2_MD_24,,,,
12_2,FULLW,12_2_MD_25,,,,
12_2,FULLW,12_2_MD_26,,,,
12_2,FULLW,12_2_MD_27,,,,
12_2,FULLW,12_2_MD_28,,,,
12_2,FULLW,12_2_MD_29,,,,
12_2,FULLW,12_2_MD_30,,,,
12_2,FULLW,12_2_MD_31,,,,
12_2,FULLW,12_2_MD_32,,,,
12_2,FULLW,12_2_MD_33,,,,
12_2,FULLW,12_2_MD_34,,,,
12_2,FULLW,12_2_MD_35,,,,
12_2,FULLW,12_2_MD_36,,,,
13_1,FULLW,13_1_MD_1,,,,
13_1,FULLW,13_1_MD_2,,,,
13_1,FULLW,13_1_MD_3,,,,
13_1,FULLW,13_1_MD_4,,,,
13_1,FULLW,13_1_MD_5,,,,
13_1,FULLW,13_1_MD_6,,,,
13_1,FULLW,13_1_MD_7,,,,
13_1,FULLW,13_1_MD_8,,,,
13_1,FULLW,13_1_MD_9,,,,
13_1,FULLW,13_1_MD_10,,,,
13_1,FULLW,13_1_MD_11,,,,
13_1,FULLW,13_1_MD_12,,,,
13_1,FULLW,13_1_MD_13,,,,
13_1,FULLW,13_1_MD_14,,,,
13_1,FULLW,13_1_MD_15,,,,
13_1,FULLW,13_1_MD_16,,,,
13_1,FULLW,13_1_MD_17,,,,
13_1,FULLW,13_1_MD_18,,,,
13_1,FULLW,13_1_MD_19,,,,
13_1,FULLW,13_1_MD_20,,,,
13_1,FULLW,13_1_MD_21,,,,
13_1,FULLW,13_1_MD_22,,,,
13_1,FULLW,13_1_MD_23,,,,
13_1,FULLW,13_1_MD_24,,,,
13_1,FULLW,13_1_MD_25,,,,
13_1,FULLW,13_1_MD_26,,,,
13_1,FULLW,13_1_MD_27,,,,
13_1,FULLW,13_1_MD_28,,,,
13_2,FULLW,13_2_MD_1,,,,
13_2,FULLW,13_2_MD_2,,,,
13_2,FULLW,13_2_MD_3,,,,
13_2,FULLW,13_2_MD_4,,,,
13_2,FULLW,13_2_MD_5,,,,
13_2,FULLW,13_2_MD_6,,,,
13_2,FULLW,13_2_MD_7,,,,
13_2,FULLW,13_2_MD_8,,,,
13_2,FULLW,13_2_MD_9,,,,
13_2,FULLW,13_2_MD_10,,,,
13_2,FULLW,13_2_MD_11,,,,
13_2,FULLW,13_2_MD_12,,,,
13_2,FULLW,13_2_MD_13,,,,
13_2,FULLW,13_2_MD_14,,,,
13_2,FULLW,13_2_MD_15,,,,
13_2,FULLW,13_2_MD_16,,,,
13_2,FULLW,13_2_MD_17,,,,
13_2,FULLW,13_2_MD_18,,,,
13_2,FULLW,13_2_MD_19,,,,
13_2,FULLW,13_2_MD_20,,,,
13_2,FULLW,13_2_MD_21,,,,
13_2,FULLW,13_2_MD_22,,,,
13_2,FULLW,13_2_MD_23,,,,
13_2,FULLW,13_2_MD_24,,,,
13_2,FULLW,13_2_MD_25,,,,
13_2,FULLW,13_2_MD_26,,,,
13_2,FULLW,13_2_MD_27,,,,
13_2,FULLW,13_2_MD_28,,,,
14_1,FULLW,14_1_MD_1,,,,
14_1,FULLW,14_1_MD_2,,,,
14_1,FULLW,14_1_MD_3,,,,
14_1,FULLW,14_1_MD_4,,,,
14_1,FULLW,14_1_MD_5,,,,
14_1,FULLW,14_1_MD_6,,,,
14_1,FULLW,14_1_MD_7,,,,
14_1,FULLW,14_1_MD_8,,,,
14_1,FULLW,14_1_MD_9,,,,
14_1,FULLW,14_1_MD_10,,,,
14_1,FULLW,14_1_MD_11,,,,
14_1,FULLW,14_1_MD_12,,,,
14_1,FULLW,14_1_MD_13,,,,
14_1,FULLW,14_1_MD_14,,,,
14_1,FULLW,14_1_MD_15,,,,
14_1,FULLW,14_1_MD_16,,,,
14_1,FULLW,14_1_MD_17,,,,
14_1,FULLW,14_1_MD_18,,,,
14_1,FULLW,14_1_MD_19,,,,
14_1,FULLW,14_1_MD_20,,,,
14_1,FULLW,14_1_MD_21,,,,
14_1,FULLW,14_1_MD_22,,,,
14_1,FULLW,14_1_MD_23,,,,
14_1,FULLW,14_1_MD_24,,,,
14_1,FULLW,14_1_MD_25,,,,
14_1,FULLW,14_1_MD_26,,,,
14_1,FULLW,14_1_MD_27,,,,
14_1,FULLW,14_1_MD_28,,,,
14_1,FULLW,14_1_MD_29,,,,
14_1,FULLW,14_1_MD_30,,,,
14_1,FULLW,14_1_MD_31,,,,
14_1,FULLW,14_1_MD_32,,,,
14_1,FULLW,14_1_MD_33,,,,
14_1,FULLW,14_1_MD_34,,,,
14_1,FULLW,14_1_MD_35,,,,
14_1,FULLW,14_1_MD_36,,,,
14_1,FULLW,14_1_MD_37,,,,
14_1,FULLW,14_1_MD_38,,,,
14_1,FULLW,14_1_MD_39,,,,
14_1,FULLW,14_1_MD_40,,,,
14_1,FULLW,14_1_MD_41,,,,
14_1,FULLW,14_1_MD_42,,,,
14_1,FULLW,14_1_MD_43,,,,
14_2,FULLW,14_2_MD_1,,,,
14_2,FULLW,14_2_MD_2,,,,
14_2,FULLW,14_2_MD_3,,,,
14_2,FULLW,14_2_MD_4,,,,
14_2,FULLW,14_2_MD_5,,,,
14_2,FULLW,14_2_MD_6,,,,
14_2,FULLW,14_2_MD_7,,,,
14_2,FULLW,14_2_MD_8,,,,
14_2,FULLW,14_2_MD_9,,,,
14_2,FULLW,14_2_MD_10,,,,
14_2,FULLW,14_2_MD_11,,,,
14_2,FULLW,14_2_MD_12,,,,
14_2,FULLW,14_2_MD_13,,,,
14_2,FULLW,14_2_MD_14,,,,
14_2,FULLW,14_2_MD_15,,,,
14_2,FULLW,14_2_MD_16,,,,
14_2,FULLW,14_2_MD_17,,,,
14_2,FULLW,14_2_MD_18,,,,
14_2,FULLW,14_2_MD_19,,,,
14_2,FULLW,14_2_MD_20,,,,
14_2,FULLW,14_2_MD_21,,,,
14_2,FULLW,14_2_MD_22,,,,
14_2,FULLW,14_2_MD_23,,,,
14_2,FULLW,14_2_MD_24,,,,
14_2,FULLW,14_2_MD_25,,,,
14_2,FULLW,14_2_MD_26,,,,
14_2,FULLW,14_2_MD_27,,,,
14_2,FULLW,14_2_MD_28,,,,
14_2,FULLW,14_2_MD_29,,,,
14_2,FULLW,14_2_MD_30,,,,
14_2,FULLW,14_2_MD_31,,,,
14_2,FULLW,14_2_MD_32,,,,
14_2,FULLW,14_2_MD_33,,,,
14_2,FULLW,14_2_MD_34,,,,
14_2,FULLW,14_2_MD_35,,,,
14_2,FULLW,14_2_MD_36,,,,
14_2,FULLW,14_2_MD_37,,,,
14_2,FULLW,14_2_MD_38,,,,
14_2,FULLW,14_2_MD_39,,,,
14_2,FULLW,14_2_MD_40,,,,
14_2,FULLW,14_2_MD_41,,,,
14_2,FULLW,14_2_MD_42,,,,
14_2,FULLW,14_2_MD_43,,,,
15_1,FULLW,15_1_MD_1,,,,
15_1,FULLW,15_1_MD_2,,,,
15_1,FULLW,15_1_MD_3,,,,
15_1,FULLW,15_1_MD_4,,,,
15_1,FULLW,15_1_MD_5,,,,
15_1,FULLW,15_1_MD_6,,,,
15_1,FULLW,15_1_MD_7,,,,
15_1,FULLW,15_1_MD_8,,,,
15_1,FULLW,15_1_MD_9,,,,
15_1,FULLW,15_1_MD_10,,,,
15_1,FULLW,15_1_MD_11,,,,
15_1,FULLW,15_1_MD_12,,,,
15_1,FULLW,15_1_MD_13,,,,
15_1,FULLW,15_1_MD_14,,,,
15_1,FULLW,15_1_MD_15,,,,
15_1,FULLW,15_1_MD_16,,,,
15_1,FULLW,15_1_MD_17,,,,
15_1,FULLW,15_1_MD_18,,,,
15_1,FULLW,15_1_MD_19,,,,
15_1,FULLW,15_1_MD_20,,,,
15_1,FULLW,15_1_MD_21,,,,
15_1,FULLW,15_1_MD_22,,,,
15_1,FULLW,15_1_MD_23,,,,
15_1,FULLW,15_1_MD_24,,,,
15_1,FULLW,15_1_MD_25,,,,
15_1,FULLW,15_1_MD_26,,,,
15_1,FULLW,15_1_MD_27,,,,
15_1,FULLW,15_1_MD_28,,,,
15_1,FULLW,15_1_MD_29,,,,
15_1,FULLW,15_1_MD_30,,,,
15_1,FULLW,15_1_MD_31,,,,
15_1,FULLW,15_1_MD_32,,,,
15_1,FULLW,15_1_MD_33,,,,
15_1,FULLW,15_1_MD_34,,,,
15_1,FULLW,15_1_MD_35,,,,
15_1,FULLW,15_1_MD_36,,,,
15_1,FULLW,15_1_MD_37,,,,
15_1,FULLW,15_1_MD_38,,,,
15_1,FULLW,15_1_MD_39,,,,
15_1,FULLW,15_1_MD_40,,,,
15_1,FULLW,15_1_MD_41,,,,
15_1,FULLW,15_1_MD_42,,,,
15_1,FULLW,15_1_MD_43,,,,
15_2,FULLW,15_2_MD_1,,,,
15_2,FULLW,15_2_MD_2,,,,
15_2,FULLW,15_2_MD_3,,,,
15_2,FULLW,15_2_MD_4,,,,
15_2,FULLW,15_2_MD_5,,,,
15_2,FULLW,15_2_MD_6,,,,
15_2,FULLW,15_2_MD_7,,,,
15_2,FULLW,15_2_MD_8,,,,
15_2,FULLW,15_2_MD_9,,,,
15_2,FULLW,15_2_MD_10,,,,
15_2,FULLW,15_2_MD_11,,,,
15_2,FULLW,15_2_MD_12,,,,
15_2,FULLW,15_2_MD_13,,,,
15_2,FULLW,15_2_MD_14,,,,
15_2,FULLW,15_2_MD_15,,,,
15_2,FULLW,15_2_MD_16,,,,
15_2,FULLW,15_2_MD_17,,,,
15_2,FULLW,15_2_MD_18,,,,
15_2,FULLW,15_2_MD_19,,,,
15_2,FULLW,15_2_MD_20,,,,
15_2,FULLW,15_2_MD_21,,,,
15_2,FULLW,15_2_MD_22,,,,
15_2,FULLW,15_2_MD_23,,,,
15_2,FULLW,15_2_MD_24,,,,
15_2,FULLW,15_2_MD_25,,,,
15_2,FULLW,15_2_MD_26,,,,
15_2,FULLW,15_2_MD_27,,,,
15_2,FULLW,15_2_MD_28,,,,
15_2,FULLW,15_2_MD_29,,,,
15_2,FULLW,15_2_MD_30,,,,
15_2,FULLW,15_2_MD_31,,,,
15_2,FULLW,15_2_MD_32,,,,
15_2,FULLW,15_2_MD_33,,,,
15_2,FULLW,15_2_MD_34,,,,
15_2,FULLW,15_2_MD_35,,,,
15_2,FULLW,15_2_MD_36,,,,
15_2,FULLW,15_2_MD_37,,,,
15_2,FULLW,15_2_MD_38,,,,
15_2,FULLW,15_2_MD_39,,,,
15_2,FULLW,15_2_MD_40,,,,
15_2,FULLW,15_2_MD_41,,,,
15_2,FULLW,15_2_MD_42,,,,
15_2,FULLW,15_2_MD_43,,,,
16_1,FULLW,16_1_MD_1,,,,
16_1,FULLW,16_1_MD_2,,,,
16_1,FULLW,16_1_MD_3,,,,
16_1,FULLW,16_1_MD_4,,,,
16_1,FULLW,16_1_MD_5,,,,
16_1,FULLW,16_1_MD_6,,,,
16_1,FULLW,16_1_MD_7,,,,
16_1,FULLW,16_1_MD_8,,,,
16_1,FULLW,16_1_MD_9,,,,
16_1,FULLW,16_1_MD_10,,,,
16_1,FULLW,16_1_MD_11,,,,
16_1,FULLW,16_1_MD_12,,,,
16_1,FULLW,16_1_MD_13,,,,
16_1,FULLW,16_1_MD_14,,,,
16_1,FULLW,16_1_MD_15,,,,
16_1,FULLW,16_1_MD_16,,,,
16_1,FULLW,16_1_MD_17,,,,
16_1,FULLW,16_1_MD_18,,,,
16_1,FULLW,16_1_MD_19,,,,
16_1,FULLW,16_1_MD_20,,,,
16_1,FULLW,16_1_MD_21,,,,
16_1,FULLW,16_1_MD_22,,,,
16_1,FULLW,16_1_MD_23,,,,
16_1,FULLW,16_1_MD_24,,,,
16_1,FULLW,16_1_MD_25,,,,
16_1,FULLW,16_1_MD_26,,,,
16_1,FULLW,16_1_MD_27,,,,
16_1,FULLW,16_1_MD_28,,,,
16_1,FULLW,16_1_MD_29,,,,
16_1,FULLW,16_1_MD_30,,,,
16_1,FULLW,16_1_MD_31,,,,
16_1,FULLW,16_1_MD_32,,,,
16_1,FULLW,16_1_MD_33,,,,
16_1,FULLW,16_1_MD_34,,,,
16_1,FULLW,16_1_MD_35,,,,
16_1,FULLW,16_1_MD_36,,,,
16_1,FULLW,16_1_MD_37,,,,
16_1,FULLW,16_1_MD_38,,,,
16_1,FULLW,16_1_MD_39,,,,
16_1,FULLW,16_1_MD_40,,,,
16_1,FULLW,16_1_MD_41,,,,
16_1,FULLW,16_1_MD_42,,,,
16_1,FULLW,16_1_MD_43,,,,
16_2,FULLW,16_2_MD_1,,,,
16_2,FULLW,16_2_MD_2,,,,
16_2,FULLW,16_2_MD_3,,,,
16_2,FULLW,16_2_MD_4,,,,
16_2,FULLW,16_2_MD_5,,,,
16_2,FULLW,16_2_MD_6,,,,
16_2,FULLW,16_2_MD_7,,,,
16_2,FULLW,16_2_MD_8,,,,
16_2,FULLW,16_2_MD_9,,,,
16_2,FULLW,16_2_MD_10,,,,
16_2,FULLW,16_2_MD_11,,,,
16_2,FULLW,16_2_MD_12,,,,
16_2,FULLW,16_2_MD_13,,,,
16_2,FULLW,16_2_MD_14,,,,
16_2,FULLW,16_2_MD_15,,,,
16_2,FULLW,16_2_MD_16,,,,
16_2,FULLW,16_2_MD_17,,,,
16_2,FULLW,16_2_MD_18,,,,
16_2,FULLW,16_2_MD_19,,,,
16_2,FULLW,16_2_MD_20,,,,
16_2,FULLW,16_2_MD_21,,,,
16_2,FULLW,16_2_MD_22,,,,
16_2,FULLW,16_2_MD_23,,,,
16_2,FULLW,16_2_MD_24,,,,
16_2,FULLW,16_2_MD_25,,,,
16_2,FULLW,16_2_MD_26,,,,
16_2,FULLW,16_2_MD_27,,,,
16_2,FULLW,16_2_MD_28,,,,
16_2,FULLW,16_2_MD_29,,,,
16_2,FULLW,16_2_MD_30,,,,
16_2,FULLW,16_2_MD_31,,,,
16_2,FULLW,16_2_MD_32,,,,
16_2,FULLW,16_2_MD_33,,,,
16_2,FULLW,16_2_MD_34,,,,
16_2,FULLW,16_2_MD_35,,,,
16_2,FULLW,16_2_MD_36,,,,
16_2,FULLW,16_2_MD_37,,,,
16_2,FULLW,16_2_MD_38,,,,
16_2,FULLW,16_2_MD_39,,,,
16_2,FULLW,16_2_MD_40,,,,
16_2,FULLW,16_2_MD_41,,,,
16_2,FULLW,16_2_MD_42,,,,
16_2,FULLW,16_2_MD_43,,,,
17_1,FULLW,17_1_MD_1,,,,
17_1,FULLW,17_1_MD_2,,,,
17_1,FULLW,17_1_MD_3,,,,
17_1,FULLW,17_1_MD_4,,,,
17_1,FULLW,17_1_MD_5,,,,
17_1,FULLW,17_1_MD_6,,,,
17_1,FULLW,17_1_MD_7,,,,
17_1,FULLW,17_1_MD_8,,,,
17_1,FULLW,17_1_MD_9,,,,
17_1,FULLW,17_1_MD_10,,,,
17_1,FULLW,17_1_MD_11,,,,
17_1,FULLW,17_1_MD_12,,,,
17_1,FULLW,17_1_MD_13,,,,
17_1,FULLW,17_1_MD_14,,,,
17_1,FULLW,17_1_MD_15,,,,
17_1,FULLW,17_1_MD_16,,,,
17_1,FULLW,17_1_MD_17,,,,
17_1,FULLW,17_1_MD_18,,,,
17_1,FULLW,17_1_MD_19,,,,
17_1,FULLW,17_1_MD_20,,,,
17_1,FULLW,17_1_MD_21,,,,
17_1,FULLW,17_1_MD_22,,,,
17_1,FULLW,17_1_MD_23,,,,
17_1,FULLW,17_1_MD_24,,,,
17_1,FULLW,17_1_MD_25,,,,
17_1,FULLW,17_1_MD_26,,,,
17_1,FULLW,17_1_MD_27,,,,
17_1,FULLW,17_1_MD_28,,,,
17_1,FULLW,17_1_MD_29,,,,
17_1,FULLW,17_1_MD_30,,,,
17_1,FULLW,17_1_MD_31,,,,
17_1,FULLW,17_1_MD_32,,,,
17_1,FULLW,17_1_MD_33,,,,
17_1,FULLW,17_1_MD_34,,,,
17_1,FULLW,17_1_MD_35,,,,
17_1,FULLW,17_1_MD_36,,,,
17_1,FULLW,17_1_MD_37,,,,
17_1,FULLW,17_1_MD_38,,,,
17_1,FULLW,17_1_MD_39,,,,
17_1,FULLW,17_1_MD_40,,,,
17_1,FULLW,17_1_MD_41,,,,
17_1,FULLW,17_1_MD_42,,,,
17_1,FULLW,17_1_MD_43,,,,
17_2,FULLW,17_2_MD_1,,,,
17_2,FULLW,17_2_MD_2,,,,
17_2,FULLW,17_2_MD_3,,,,
17_2,FULLW,17_2_MD_4,,,,
17_2,FULLW,17_2_MD_5,,,,
17_2,FULLW,17_2_MD_6,,,,
17_2,FULLW,17_2_MD_7,,,,
17_2,FULLW,17_2_MD_8,,,,
17_2,FULLW,17_2_MD_9,,,,
17_2,FULLW,17_2_MD_10,,,,
17_2,FULLW,17_2_MD_11,,,,
17_2,FULLW,17_2_MD_12,,,,
17_2,FULLW,17_2_MD_13,,,,
17_2,FULLW,17_2_MD_14,,,,
17_2,FULLW,17_2_MD_15,,,,
17_2,FULLW,17_2_MD_16,,,,
17_2,FULLW,17_2_MD_17,,,,
17_2,FULLW,17_2_MD_18,,,,
17_2,FULLW,17_2_MD_19,,,,
17_2,FULLW,17_2_MD_20,,,,
17_2,FULLW,17_2_MD_21,,,,
17_2,FULLW,17_2_MD_22,,,,
17_2,FULLW,17_2_MD_23,,,,
17_2,FULLW,17_2_MD_24,,,,
17_2,FULLW,17_2_MD_25,,,,
17_2,FULLW,17_2_MD_26,,,,
17_2,FULLW,17_2_MD_27,,,,
17_2,FULLW,17_2_MD_28,,,,
17_2,FULLW,17_2_MD_29,,,,
17_2,FULLW,17_2_MD_30,,,,
17_2,FULLW,17_2_MD_31,,,,
17_2,FULLW,17_2_MD_32,,,,
17_2,FULLW,17_2_MD_33,,,,
17_2,FULLW,17_2_MD_34,,,,
17_2,FULLW,17_2_MD_35,,,,
17_2,FULLW,17_2_MD_36,,,,
17_2,FULLW,17_2_MD_37,,,,
17_2,FULLW,17_2_MD_38,,,,
17_2,FULLW,17_2_MD_39,,,,
17_2,FULLW,17_2_MD_40,,,,
17_2,FULLW,17_2_MD_41,,,,
17_2,FULLW,17_2_MD_42,,,,
17_2,FULLW,17_2_MD_43,,,,
18_1,FULLW,18_1_MD_1,,,,
18_1,FULLW,18_1_MD_2,,,,
18_1,FULLW,18_1_MD_3,,,,
18_1,FULLW,18_1_MD_4,,,,
18_1,FULLW,18_1_MD_5,,,,
18_1,FULLW,18_1_MD_6,,,,
18_1,FULLW,18_1_MD_7,,,,
18_1,FULLW,18_1_MD_8,,,,
18_1,FULLW,18_1_MD_9,,,,
18_1,FULLW,18_1_MD_10,,,,
18_1,FULLW,18_1_MD_11,,,,
18_1,FULLW,18_1_MD_12,,,,
18_1,FULLW,18_1_MD_13,,,,
18_1,FULLW,18_1_MD_14,,,,
18_1,FULLW,18_1_MD_15,,,,
18_1,FULLW,18_1_MD_16,,,,
18_1,FULLW,18_1_MD_17,,,,
18_1,FULLW,18_1_MD_18,,,,
18_1,FULLW,18_1_MD_19,,,,
18_1,FULLW,18_1_MD_20,,,,
18_1,FULLW,18_1_MD_21,,,,
18_1,FULLW,18_1_MD_22,,,,
18_1,FULLW,18_1_MD_23,,,,
18_1,FULLW,18_1_MD_24,,,,
18_1,FULLW,18_1_MD_25,,,,
18_1,FULLW,18_1_MD_26,,,,
18_1,FULLW,18_1_MD_27,,,,
18_1,FULLW,18_1_MD_28,,,,
18_1,FULLW,18_1_MD_29,,,,
18_2,FULLW,18_2_MD_1,,,,
18_2,FULLW,18_2_MD_2,,,,
18_2,FULLW,18_2_MD_3,,,,
18_2,FULLW,18_2_MD_4,,,,
18_2,FULLW,18_2_MD_5,,,,
18_2,FULLW,18_2_MD_6,,,,
18_2,FULLW,18_2_MD_7,,,,
18_2,FULLW,18_2_MD_8,,,,
18_2,FULLW,18_2_MD_9,,,,
18_2,FULLW,18_2_MD_10,,,,
18_2,FULLW,18_2_MD_11,,,,
18_2,FULLW,18_2_MD_12,,,,
18_2,FULLW,18_2_MD_13,,,,
18_2,FULLW,18_2_MD_14,,,,
18_2,FULLW,18_2_MD_15,,,,
18_2,FULLW,18_2_MD_16,,,,
18_2,FULLW,18_2_MD_17,,,,
18_2,FULLW,18_2_MD_18,,,,
18_2,FULLW,18_2_MD_19,,,,
18_2,FULLW,18_2_MD_20,,,,
18_2,FULLW,18_2_MD_21,,,,
18_2,FULLW,18_2_MD_22,,,,
18_2,FULLW,18_2_MD_23,,,,
18_2,FULLW,18_2_MD_24,,,,
18_2,FULLW,18_2_MD_25,,,,
18_2,FULLW,18_2_MD_26,,,,
18_2,FULLW,18_2_MD_27,,,,
18_2,FULLW,18_2_MD_28,,,,
18_2,FULLW,18_2_MD_29,,,,
19_1,FULLW,19_1_MD_1,,,,
19_1,FULLW,19_1_MD_2,,,,
19_1,FULLW,19_1_MD_3,,,,
19_1,FULLW,19_1_MD_4,,,,
19_1,FULLW,19_1_MD_5,,,,
19_1,FULLW,19_1_MD_6,,,,
19_1,FULLW,19_1_MD_7,,,,
19_1,FULLW,19_1_MD_8,,,,
19_1,FULLW,19_1_MD_9,,,,
19_1,FULLW,19_1_MD_10,,,,
19_1,FULLW,19_1_MD_11,,,,
19_1,FULLW,19_1_MD_12,,,,
19_1,FULLW,19_1_MD_13,,,,
19_1,FULLW,19_1_MD_14,,,,
19_1,FULLW,19_1_MD_15,,,,
19_1,FULLW,19_1_MD_16,,,,
19_1,FULLW,19_1_MD_17,,,,
19_1,FULLW,19_1_MD_18,,,,
19_1,FULLW,19_1_MD_19,,,,
19_1,FULLW,19_1_MD_20,,,,
19_1,FULLW,19_1_MD_21,,,,
19_1,FULLW,19_1_MD_22,,,,
19_1,FULLW,19_1_MD_23,,,,
19_1,FULLW,19_1_MD_24,,,,
19_1,FULLW,19_1_MD_25,,,,
19_1,FULLW,19_1_MD_26,,,,
19_1,FULLW,19_1_MD_27,,,,
19_1,FULLW,19_1_MD_28,,,,
19_1,FULLW,19_1_MD_29,,,,
19_1,FULLW,19_1_MD_30,,,,
19_1,FULLW,19_1_MD_31,,,,
19_1,FULLW,19_1_MD_32,,,,
19_1,FULLW,19_1_MD_33,,,,
19_1,FULLW,19_1_MD_34,,,,
19_1,FULLW,19_1_MD_35,,,,
19_1,FULLW,19_1_MD_36,,,,
19_1,FULLW,19_1_MD_37,,,,
19_1,FULLW,19_1_MD_38,,,,
19_1,FULLW,19_1_MD_39,,,,
19_1,FULLW,19_1_MD_40,,,,
19_1,FULLW,19_1_MD_41,,,,
19_1,FULLW,19_1_MD_42,,,,
19_1,FULLW,19_1_MD_43,,,,
19_2,FULLW,19_2_MD_1,,,,
19_2,FULLW,19_2_MD_2,,,,
19_2,FULLW,19_2_MD_3,,,,
19_2,FULLW,19_2_MD_4,,,,
19_2,FULLW,19_2_MD_5,,,,
19_2,FULLW,19_2_MD_6,,,,
19_2,FULLW,19_2_MD_7,,,,
19_2,FULLW,19_2_MD_8,,,,
19_2,FULLW,19_2_MD_9,,,,
19_2,FULLW,19_2_MD_10,,,,
19_2,FULLW,19_2_MD_11,,,,
19_2,FULLW,19_2_MD_12,,,,
19_2,FULLW,19_2_MD_13,,,,
19_2,FULLW,19_2_MD_14,,,,
19_2,FULLW,19_2_MD_15,,,,
19_2,FULLW,19_2_MD_16,,,,
19_2,FULLW,19_2_MD_17,,,,
19_2,FULLW,19_2_MD_18,,,,
19_2,FULLW,19_2_MD_19,,,,
19_2,FULLW,19_2_MD_20,,,,
19_2,FULLW,19_2_MD_21,,,,
19_2,FULLW,19_2_MD_22,,,,
19_2,FULLW,19_2_MD_23,,,,
19_2,FULLW,19_2_MD_24,,,,
19_2,FULLW,19_2_MD_25,,,,
19_2,FULLW,19_2_MD_26,,,,
19_2,FULLW,19_2_MD_27,,,,
19_2,FULLW,19_2_MD_28,,,,
19_2,FULLW,19_2_MD_29,,,,
19_2,FULLW,19_2_MD_30,,,,
19_2,FULLW,19_2_MD_31,,,,
19_2,FULLW,19_2_MD_32,,,,
19_2,FULLW,19_2_MD_33,,,,
19_2,FULLW,19_2_MD_34,,,,
19_2,FULLW,19_2_MD_35,,,,
19_2,FULLW,19_2_MD_36,,,,
19_2,FULLW,19_2_MD_37,,,,
19_2,FULLW,19_2_MD_38,,,,
19_2,FULLW,19_2_MD_39,,,,
19_2,FULLW,19_2_MD_40,,,,
19_2,FULLW,19_2_MD_41,,,,
19_2,FULLW,19_2_MD_42,,,,
19_2,FULLW,19_2_MD_43,,,,
20A_1,FULLW,20A_1_MD_1,,,,
20A_1,FULLW,20A_1_MD_2,,,,
20A_1,FULLW,20A_1_MD_3,,,,
20A_1,FULLW,20A_1_MD_4,,,,
20A_1,FULLW,20A_1_MD_5,,,,
20A_1,FULLW,20A_1_MD_6,,,,
20A_1,FULLW,20A_1_MD_7,,,,
20A_1,FULLW,20A_1_MD_8,,,,
20A_1,FULLW,20A_1_MD_9,,,,
20A_1,FULLW,20A_1_MD_10,,,,
20A_1,FULLW,20A_1_MD_11,,,,
20A_1,FULLW,20A_1_MD_12,,,,
20A_1,FULLW,20A_1_MD_13,,,,
20A_1,FULLW,20A_1_MD_14,,,,
20A_1,FULLW,20A_1_MD_15,,,,
20A_1,FULLW,20A_1_MD_16,,,,
20A_1,FULLW,20A_1_MD_17,,,,
20A_1,FULLW,20A_1_MD_18,,,,
20A_1,FULLW,20A_1_MD_19,,,,
20A_1,FULLW,20A_1_MD_20,,,,
20A_1,FULLW,20A_1_MD_21,,,,
20A_1,FULLW,20A_1_MD_22,,,,
20A_2,FULLW,20A_2_MD_1,,,,
20A_2,FULLW,20A_2_MD_2,,,,
20A_2,FULLW,20A_2_MD_3,,,,
20A_2,FULLW,20A_2_MD_4,,,,
20A_2,FULLW,20A_2_MD_5,,,,
20A_2,FULLW,20A_2_MD_6,,,,
20A_2,FULLW,20A_2_MD_7,,,,
20A_2,FULLW,20A_2_MD_8,,,,
20A_2,FULLW,20A_2_MD_9,,,,
20A_2,FULLW,20A_2_MD_10,,,,
20A_2,FULLW,20A_2_MD_11,,,,
20A_2,FULLW,20A_2_MD_12,,,,
20A_2,FULLW,20A_2_MD_13,,,,
20A_2,FULLW,20A_2_MD_14,,,,
20A_2,FULLW,20A_2_MD_15,,,,
20A_2,FULLW,20A_2_MD_16,,,,
20A_2,FULLW,20A_2_MD_17,,,,
